ip,port,round,start_time,end_time,response,country
176.16.184.48,502,3,2023/7/24 10:19:04,2023/7/24 10:19:04,ILLEGAL_FUNCTION: Exception Code = 1,China
130.56.135.196,502,3,2023/7/24 10:18:59,2023/7/24 10:19:04,java.net.SocketTimeoutException: Read timed out,China
82.204.24.14,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
140.48.18.180,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
124.70.152.90,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.ConnectException: Connection refused: connect,China
1.41.114.71,502,3,2023/7/24 10:18:59,2023/7/24 10:19:05,java.net.SocketTimeoutException: Read timed out,China
176.16.191.3,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
221.241.184.53,502,3,2023/7/24 10:19:00,2023/7/24 10:19:05,java.net.SocketTimeoutException: Read timed out,China
119.153.59.3,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
176.142.18.84,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.ConnectException: Connection refused: connect,China
176.16.188.60,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
146.24.184.94,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
110.88.238.134,502,3,2023/7/24 10:19:00,2023/7/24 10:19:05,java.net.SocketTimeoutException: Read timed out,China
94.81.214.123,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
88.8.134.122,502,3,2023/7/24 10:19:03,2023/7/24 10:19:05,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
104.226.175.175,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
88.8.198.155,502,3,2023/7/24 10:19:03,2023/7/24 10:19:05,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
176.142.216.67,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
44.158.243.31,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
130.207.163.54,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,"6 bytes expected, but 0 received.",China
158.147.21.142,503,3,2023/7/24 10:19:00,2023/7/24 10:19:05,java.net.SocketTimeoutException: Read timed out,China
158.136.35.253,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
176.16.251.91,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
34.126.51.158,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
119.150.120.227,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
176.142.64.230,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
208.122.73.140,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
158.146.85.124,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
158.241.180.246,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
16.202.178.149,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
128.73.104.123,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
143.129.26.94,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
93.119.128.52,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
95.247.45.156,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
64.199.7.188,503,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
110.234.153.250,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
200.182.115.162,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
137.53.126.226,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
209.174.151.143,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
95.247.162.133,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
158.140.103.222,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
155.13.156.181,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
176.29.242.69,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
140.90.39.49,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
81.115.96.121,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
95.178.85.87,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
105.175.193.250,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,java.net.SocketTimeoutException: connect timed out,China
16.65.243.43,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
74.70.195.38,502,3,2023/7/24 10:19:04,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
176.16.251.81,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
191.140.150.137,502,3,2023/7/24 10:19:03,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
119.153.55.13,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
1.52.141.166,502,3,2023/7/24 10:19:02,2023/7/24 10:19:05,SLAVE_DEVICE_FAILURE: Exception Code = 4,China
176.142.187.215,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
110.139.10.121,502,3,2023/7/24 10:19:05,2023/7/24 10:19:05,ILLEGAL_FUNCTION: Exception Code = 1,China
217.100.245.2,502,3,2023/7/24 10:18:59,2023/7/24 10:19:05,java.net.SocketTimeoutException: Read timed out,China
163.80.251.236,502,3,2023/7/24 10:19:00,2023/7/24 10:19:05,java.net.SocketTimeoutException: Read timed out,China
176.16.251.85,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
212.136.196.199,502,3,2023/7/24 10:19:04,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
104.226.175.173,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
119.150.223.170,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
130.50.24.219,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
158.136.209.55,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,successful,China
90.153.5.181,502,3,2023/7/24 10:19:03,2023/7/24 10:19:06,java.net.SocketTimeoutException: connect timed out,China
86.54.94.3,502,3,2023/7/24 10:18:59,2023/7/24 10:19:06,java.net.SocketTimeoutException: Read timed out,China
109.23.12.246,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,Does not matches the function code : 3,China
89.124.80.174,502,3,2023/7/24 10:19:03,2023/7/24 10:19:06,java.net.SocketTimeoutException: connect timed out,China
34.126.49.188,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
16.92.78.245,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
176.16.255.27,502,3,2023/7/24 10:19:06,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
81.115.105.170,502,3,2023/7/24 10:19:04,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
4.56.123.14,502,3,2023/7/24 10:19:04,2023/7/24 10:19:06,ILLEGAL_DATA_VALUE: Exception Code = 3,China
53.3.45.195,503,3,2023/7/24 10:19:04,2023/7/24 10:19:06,Does not matches the slave address : 11,China
119.153.55.12,502,3,2023/7/24 10:19:06,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
214.82.47.156,502,3,2023/7/24 10:19:04,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
110.139.10.119,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
176.17.128.11,502,3,2023/7/24 10:19:06,2023/7/24 10:19:06,UNKNOWN_EXCEPTION: Exception Code = 256,China
140.90.40.247,502,3,2023/7/24 10:18:59,2023/7/24 10:19:06,java.net.SocketTimeoutException: Read timed out,China
34.206.166.130,502,3,2023/7/24 10:18:59,2023/7/24 10:19:06,java.net.SocketTimeoutException: Read timed out,China
44.158.243.29,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
93.169.136.160,502,3,2023/7/24 10:19:03,2023/7/24 10:19:06,java.net.SocketTimeoutException: connect timed out,China
74.70.187.22,502,3,2023/7/24 10:19:03,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
154.68.27.184,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
53.5.36.119,503,3,2023/7/24 10:19:06,2023/7/24 10:19:06,successful,China
193.136.91.100,503,3,2023/7/24 10:19:03,2023/7/24 10:19:06,java.net.SocketTimeoutException: connect timed out,China
94.27.207.126,502,3,2023/7/24 10:19:03,2023/7/24 10:19:06,java.net.SocketTimeoutException: connect timed out,China
158.136.218.67,502,3,2023/7/24 10:19:06,2023/7/24 10:19:06,successful,China
136.73.88.28,502,3,2023/7/24 10:19:03,2023/7/24 10:19:06,java.net.SocketTimeoutException: connect timed out,China
16.86.3.39,502,3,2023/7/24 10:19:06,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
34.118.70.91,502,3,2023/7/24 10:19:06,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
217.71.9.227,503,3,2023/7/24 10:19:00,2023/7/24 10:19:06,java.net.SocketTimeoutException: Read timed out,China
158.133.69.209,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
1.132.177.123,502,3,2023/7/24 10:19:03,2023/7/24 10:19:06,java.net.SocketTimeoutException: connect timed out,China
74.70.195.39,502,3,2023/7/24 10:19:05,2023/7/24 10:19:06,ILLEGAL_FUNCTION: Exception Code = 1,China
110.139.10.117,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
93.178.130.32,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_DATA_VALUE: Exception Code = 3,China
191.140.150.139,502,3,2023/7/24 10:19:05,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
214.182.199.24,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,java.net.SocketTimeoutException: connect timed out,China
154.68.27.58,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
212.136.196.2,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
78.35.18.165,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
92.41.14.9,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,Collision: does not matches the transaction id,China
44.178.128.62,502,3,2023/7/24 10:19:02,2023/7/24 10:19:07,Does not matches the function code : 4,China
136.73.90.108,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
90.0.135.244,502,3,2023/7/24 10:19:03,2023/7/24 10:19:07,UNKNOWN_EXCEPTION: Exception Code = 256,China
215.10.190.168,503,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
74.70.173.16,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
104.221.13.15,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
158.133.22.97,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,UNKNOWN_EXCEPTION: Exception Code = 256,China
158.240.248.230,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,java.net.SocketTimeoutException: connect timed out,China
216.122.206.229,502,3,2023/7/24 10:19:02,2023/7/24 10:19:07,java.net.SocketTimeoutException: Read timed out,China
124.70.144.177,502,3,2023/7/24 10:19:05,2023/7/24 10:19:07,java.net.ConnectException: Connection refused: connect,China
33.134.164.66,502,3,2023/7/24 10:19:02,2023/7/24 10:19:07,java.net.SocketTimeoutException: Read timed out,China
74.70.195.36,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
1.132.177.126,502,3,2023/7/24 10:19:06,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
82.95.65.6,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,java.net.SocketTimeoutException: connect timed out,China
50.148.235.50,502,3,2023/7/24 10:19:02,2023/7/24 10:19:07,java.net.SocketTimeoutException: Read timed out,China
110.80.210.93,502,3,2023/7/24 10:19:07,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
88.8.199.26,502,3,2023/7/24 10:19:05,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
194.113.163.52,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,java.net.SocketTimeoutException: connect timed out,China
192.163.220.48,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,java.net.SocketTimeoutException: connect timed out,China
76.211.146.222,503,3,2023/7/24 10:19:04,2023/7/24 10:19:07,java.net.SocketTimeoutException: connect timed out,China
93.176.218.130,502,3,2023/7/24 10:19:07,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
1.41.164.203,502,3,2023/7/24 10:19:04,2023/7/24 10:19:07,java.net.SocketTimeoutException: connect timed out,China
136.73.89.174,502,3,2023/7/24 10:19:07,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
90.114.201.99,503,3,2023/7/24 10:19:07,2023/7/24 10:19:07,ILLEGAL_FUNCTION: Exception Code = 1,China
50.80.56.97,502,3,2023/7/24 10:19:02,2023/7/24 10:19:07,java.net.SocketTimeoutException: Read timed out,China
87.2.181.28,502,3,2023/7/24 10:19:02,2023/7/24 10:19:08,java.net.SocketTimeoutException: Read timed out,China
82.190.162.47,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
140.25.161.239,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
44.158.243.30,502,3,2023/7/24 10:19:06,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
1.41.147.225,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
124.214.174.229,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,"6 bytes expected, but 0 received.",China
191.140.148.216,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
211.158.182.239,502,3,2023/7/24 10:19:03,2023/7/24 10:19:08,java.net.SocketTimeoutException: Read timed out,China
220.93.45.159,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
95.107.221.12,502,3,2023/7/24 10:19:02,2023/7/24 10:19:08,java.net.SocketTimeoutException: Read timed out,China
44.158.205.57,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,successful,China
88.8.134.124,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
216.164.216.147,503,3,2023/7/24 10:19:07,2023/7/24 10:19:08,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
110.80.210.95,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
4.57.42.249,502,3,2023/7/24 10:19:06,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
1.132.177.122,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
220.213.57.93,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
96.222.23.98,502,3,2023/7/24 10:19:02,2023/7/24 10:19:08,java.net.SocketTimeoutException: Read timed out,China
176.142.246.63,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
191.192.69.146,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,successful,China
176.142.65.242,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
1.21.152.9,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,UNKNOWN_EXCEPTION: Exception Code = 256,China
82.177.95.164,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
136.73.89.159,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
208.123.153.159,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
158.146.85.116,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
128.73.104.117,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
158.240.248.225,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
34.245.133.160,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
143.144.182.177,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
212.136.196.214,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
220.213.178.1,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
93.119.128.131,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
201.136.222.92,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
75.185.87.42,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
157.0.46.96,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
209.174.151.196,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
158.140.103.220,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
95.58.163.118,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
124.214.174.228,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,Does not matches the function code : 3,China
176.142.18.27,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
93.119.153.244,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
140.90.52.117,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
176.16.67.61,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
126.251.94.88,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,java.net.SocketTimeoutException: connect timed out,China
93.180.233.141,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,successful,China
68.98.123.225,502,3,2023/7/24 10:19:03,2023/7/24 10:19:08,java.net.SocketTimeoutException: Read timed out,China
104.221.13.11,502,3,2023/7/24 10:19:07,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
1.52.141.162,502,3,2023/7/24 10:19:05,2023/7/24 10:19:08,SLAVE_DEVICE_FAILURE: Exception Code = 4,China
176.142.220.70,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
89.148.101.4,502,3,2023/7/24 10:19:03,2023/7/24 10:19:08,GATEWAY_TARGET_DEVICE_FAILED_TO_RESPOND: Exception Code = 11,China
110.88.238.164,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
95.240.103.156,502,3,2023/7/24 10:19:03,2023/7/24 10:19:08,java.net.SocketTimeoutException: Read timed out,China
34.158.145.110,502,3,2023/7/24 10:19:06,2023/7/24 10:19:08,"6 bytes expected, but 0 received.",China
191.31.24.139,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
176.142.167.219,502,3,2023/7/24 10:19:08,2023/7/24 10:19:08,ILLEGAL_FUNCTION: Exception Code = 1,China
216.164.216.146,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,GATEWAY_PATH_UNAVAILABLE: Exception Code = 10,China
44.158.243.27,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,ILLEGAL_FUNCTION: Exception Code = 1,China
124.212.114.180,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,Does not matches the function code : 3,China
215.188.121.190,502,3,2023/7/24 10:19:07,2023/7/24 10:19:09,ILLEGAL_FUNCTION: Exception Code = 1,China
130.51.151.238,502,3,2023/7/24 10:19:06,2023/7/24 10:19:09,java.net.SocketTimeoutException: connect timed out,China
176.142.160.170,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,ILLEGAL_FUNCTION: Exception Code = 1,China
93.191.221.129,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,ILLEGAL_FUNCTION: Exception Code = 1,China
141.210.107.47,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,ILLEGAL_FUNCTION: Exception Code = 1,China
136.73.89.49,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,ILLEGAL_FUNCTION: Exception Code = 1,China
108.168.236.30,502,3,2023/7/24 10:19:06,2023/7/24 10:19:09,java.net.SocketTimeoutException: connect timed out,China
87.169.35.93,502,3,2023/7/24 10:19:06,2023/7/24 10:19:09,java.net.SocketTimeoutException: connect timed out,China
89.50.253.231,503,3,2023/7/24 10:19:06,2023/7/24 10:19:09,java.net.SocketTimeoutException: connect timed out,China
68.126.71.45,502,3,2023/7/24 10:19:08,2023/7/24 10:19:09,ILLEGAL_FUNCTION: Exception Code = 1,China
